"STATE","ST_CASE","VE_TOTAL","VE_FORMS","PVH_INVL","PEDS","PERNOTMVIT","PERMVIT","PERSONS","COUNTY","CITY","DAY","MONTH","YEAR","DAY_WEEK","HOUR","MINUTE","NHS","RUR_URB","FUNC_SYS","RD_OWNER","ROUTE","TWAY_ID","TWAY_ID2","MILEPT","LATITUDE","LONGITUD","SP_JUR","HARM_EV","MAN_COLL","RELJCT1","RELJCT2","TYP_INT","WRK_ZONE","REL_ROAD","LGT_COND","WEATHER1","WEATHER2","WEATHER","SCH_BUS","RAIL","NOT_HOUR","NOT_MIN","ARR_HOUR","ARR_MIN","HOSP_HR","HOSP_MN","CF1","CF2","CF3","FATALS","DRUNK_DR"
34,340429,1,1,0,1,1,1,1,17,3410,26,5,2016,5,7,0,0,2,7,4,6,"30TH ST","NEW YORK AVE",5,40.77074722,-74.02898889,0,8,0,0,3,2,0,1,1,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
34,340430,2,1,1,1,1,1,1,17,1430,25,6,2016,7,3,30,0,2,4,2,4,"CR-675 WILLOW AVE","6TH ST",0,40.744075,-74.03262778,0,8,0,0,2,2,0,1,3,1,0,1,0,"0000000",3,40,3,46,4,13,0,0,0,1,0
34,340431,1,1,0,1,1,2,2,1,90,18,7,2016,2,22,30,1,2,3,4,6,"DR MARTIN LUTHER KING BLVD","MCKINLEY AVE",0,39.36994167,-74.43823056,0,8,0,0,98,98,0,1,3,1,0,1,0,"0000000",99,99,99,99,88,88,0,0,0,1,1
34,340432,6,6,0,0,0,10,10,7,3270,14,7,2016,5,21,7,1,2,3,1,2,"US-30","",119,39.83112778,-75.00246111,0,12,7,0,8,1,0,1,3,1,0,1,0,"0000000",99,99,99,99,99,99,14,0,0,1,0
34,340433,1,1,0,0,0,1,1,21,3380,7,7,2016,5,19,27,1,2,2,1,3,"SR-29","",65,40.23844722,-74.80735,0,33,0,0,1,1,0,3,1,1,0,1,0,"0000000",19,31,19,36,88,88,0,0,0,1,1
34,340434,2,2,0,0,0,2,2,7,520,31,7,2016,1,20,14,1,2,3,2,4,"CR-605 MT EPHRAIM AVE","THURMAN ST",7,39.92705278,-75.10643889,0,12,6,0,1,1,0,1,1,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
34,340435,3,3,0,0,0,3,3,29,3360,14,7,2016,5,6,56,0,2,4,2,4,"CR-527 WHITESVILLE RD","MEDJAY LANE",64,40.02283333,-74.23366667,0,12,2,0,3,3,0,1,1,1,0,1,0,"0000000",6,57,7,4,7,36,0,0,0,1,0
34,340436,3,3,0,0,0,3,3,17,1520,22,7,2016,6,2,16,1,2,4,2,4,"CR-653 NEW COUNTY RD","",0,40.74954722,-74.06133889,0,12,2,0,1,1,0,1,3,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,1
34,340437,2,2,0,0,0,2,2,23,844,25,7,2016,2,7,10,1,2,3,1,3,"SR-27 LINCOLN HIGHWAY","PETERSON AVE",195,40.52109722,-74.39440278,0,12,6,0,8,1,0,1,1,1,0,1,0,"0000000",7,30,7,40,99,99,0,0,0,1,0
34,340438,2,2,0,0,0,2,2,19,0,3,8,2016,4,21,0,1,2,3,1,2,"US-22","EAST MAIN STREET",228,40.64450556,-74.813425,0,12,6,0,2,4,0,1,5,1,0,1,0,"0000000",21,7,21,15,88,88,0,0,0,1,0
34,340439,1,1,0,0,0,1,1,23,3705,11,8,2016,5,5,11,1,2,3,1,3,"SR-35 ST GEORGES AVE","CHAIN O HILLS RD",573,40.58434167,-74.29276389,0,33,0,0,3,2,0,4,6,1,0,1,0,"0000000",5,13,99,97,99,97,0,0,0,1,0
34,340440,1,1,0,2,2,1,1,35,425,25,8,2016,5,3,12,1,2,3,1,2,"US-22","",360,40.57817222,-74.58265,0,8,0,0,1,1,0,1,3,1,0,1,0,"0000000",3,18,3,22,99,99,0,0,0,2,0
34,340441,1,1,0,0,0,6,6,3,1795,22,10,2016,7,22,32,0,2,7,3,5,"BELLGROVE DR","",2,41.082175,-74.13148333,0,33,0,0,1,1,0,4,3,10,0,10,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
34,340442,1,1,0,1,1,1,1,5,3537,30,10,2016,1,19,36,1,2,3,2,4,"CR-626 RANCOCAS RD","",65,40.009575,-74.84291111,0,8,0,0,1,1,0,1,2,2,0,2,0,"0000000",99,99,99,99,88,88,0,0,0,1,0
34,340443,1,1,0,0,0,1,1,3,820,30,10,2016,1,2,31,1,2,2,1,3,"SR-120","",1,40.806175,-74.07253333,0,52,0,1,19,1,0,3,2,1,0,1,0,"0000000",2,44,99,99,88,88,0,0,0,1,1
34,340444,1,1,0,0,0,3,3,1,1264,30,10,2016,1,19,52,0,1,4,1,3,"SR-50","",235,39.50263611,-74.68178889,0,30,0,0,1,1,0,4,3,2,0,2,0,"0000000",99,99,99,99,99,99,0,0,0,1,1
34,340445,1,1,0,0,0,1,1,1,90,26,10,2016,4,20,25,1,1,3,1,2,"US-30","",565,39.37932778,-74.45701389,0,30,0,0,1,1,0,4,3,1,0,1,0,"0000000",99,99,99,99,88,88,0,0,0,1,1
34,340446,2,2,0,0,0,3,3,27,2003,25,10,2016,3,11,5,1,2,3,1,2,"US-202","I-287 RAMP",258,40.91705556,-74.3719,0,12,6,1,2,3,0,1,1,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
34,340447,1,1,0,1,1,1,1,25,1925,13,10,2016,5,21,10,1,2,3,1,3,"SR-36","7TH ST",174,40.41848056,-74.08133333,0,8,0,0,2,3,0,1,2,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,1
34,340448,1,1,0,1,1,1,1,27,2498,25,10,2016,3,21,5,0,2,4,4,6,"N BEVERWYCK RD","TIOGA AVE",15,40.88533333,-74.38108611,0,8,0,0,3,3,0,1,3,1,0,1,0,"0000000",99,99,99,99,88,88,0,0,0,1,0
34,340449,2,2,0,0,0,2,2,25,1465,12,10,2016,4,7,49,1,2,3,1,2,"US-9","LANES MILL RD",1044,40.12950278,-74.223275,0,12,6,0,2,2,0,1,1,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
34,340450,1,1,0,1,1,1,1,3,3340,25,10,2016,3,5,45,1,2,3,2,4,"CR-72 E CLINTON AVE","WOODLAND AVE",12,40.91200833,-73.94689167,0,8,0,0,1,1,0,1,3,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
34,340451,1,1,0,1,1,1,1,17,1520,29,9,2016,5,6,9,1,2,3,2,4,"CR-501 KENNEDY BLVD","LEONARD ST",326,40.75606389,-74.04674167,0,8,0,0,2,2,0,1,3,1,0,1,0,"0000000",6,13,6,19,88,88,0,0,0,1,0
34,340452,2,2,0,0,0,3,3,29,3360,4,8,2016,5,22,14,0,2,7,4,6,"WAVE WAY","HARBOR VIEW LANE",1,40.01030833,-74.11033056,0,12,6,0,2,2,0,1,3,1,0,1,0,"0000000",22,23,22,30,99,99,0,0,0,1,0
34,340453,1,1,0,0,0,2,2,5,1040,23,9,2016,6,2,10,0,2,5,2,4,"CR-656 FRONT STREET","",99999,40.11886111,-74.82570278,0,30,0,0,1,1,0,4,3,1,0,1,0,"0000000",2,11,2,19,3,11,0,0,0,1,1
34,340454,1,1,0,0,0,2,2,5,0,27,9,2016,3,5,11,0,1,7,3,6,"HANOVER BLVD","MAGNOLIA ST",12,39.98577222,-74.55698333,0,42,0,0,1,1,0,4,2,2,0,2,0,"0000000",5,29,99,99,99,99,0,0,0,1,0
34,340455,1,1,0,1,1,1,1,3,900,24,9,2016,7,0,29,1,2,3,1,2,"US-9W SYLVAN AVE","SHERWOOD AVE",19,40.87689167,-73.95196944,0,8,0,0,2,3,0,1,3,2,0,2,0,"0000000",0,30,0,38,1,3,0,0,0,1,0
34,340456,1,1,0,1,1,1,1,21,2712,15,9,2016,5,19,0,0,2,4,4,4,"CR-583  MERCER STREET","GALLUP RD",69,40.32166667,-74.68450556,0,8,0,0,1,1,0,1,2,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
34,340457,1,1,0,1,1,5,5,3,3750,8,10,2016,7,0,5,1,2,3,1,3,"SR-17","",70,40.84829444,-74.07615278,0,8,0,0,1,1,0,1,3,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
34,340458,1,1,0,0,0,1,1,5,3537,16,10,2016,1,4,39,1,2,3,2,4,"CR-541 BURLINGTON-MT HOLLY RD","",189,40.01381667,-74.80349444,0,33,0,0,1,1,0,3,2,1,0,1,0,"0000000",4,41,4,45,88,88,0,0,0,1,0
34,340459,1,1,0,1,1,1,1,17,2205,2,10,2016,1,0,6,1,2,3,1,2,"US-1 TONNELLE AVE","14TH ST JUGHANDLE",566,40.76559167,-74.04735278,0,8,0,0,99,99,0,99,3,10,0,10,0,"0000000",0,11,0,18,0,39,0,0,0,1,0
34,340460,1,1,0,1,1,4,4,29,1590,1,10,2016,7,21,4,0,2,7,4,6,"WILLIAM ST","EVIAN CT",0,40.07696389,-74.22121111,0,9,0,0,3,3,0,1,3,2,0,2,0,"0000000",21,6,21,9,99,99,0,0,0,1,0
34,340461,1,1,0,0,0,1,1,13,2130,21,9,2016,4,18,40,1,2,3,2,4,"CR-510","SOUTH 17TH ST",274,40.74260833,-74.20653611,0,33,0,0,3,3,0,4,1,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
34,340462,1,1,0,0,0,1,1,5,0,24,9,2016,7,1,2,0,1,7,3,5,"MT MISERY RD","JUNCTION RD",16,39.94679444,-74.59339722,0,42,0,0,3,4,0,5,2,1,0,1,0,"0000000",1,3,1,7,1,51,0,0,0,1,1
34,340463,1,1,0,1,1,1,1,1,1264,4,10,2016,3,6,17,1,2,3,1,2,"US-40","",505,39.45026389,-74.66503889,0,9,0,0,1,1,0,2,2,1,0,1,0,"0000000",6,23,6,27,88,88,0,0,0,1,0
34,340464,2,2,0,1,1,4,4,11,0,21,10,2016,6,21,0,1,2,3,1,3,"SR-49","",273,39.42356389,-75.20079167,0,8,0,0,8,1,0,1,2,1,0,1,0,"0000000",21,0,21,5,88,88,0,0,0,1,0
34,340465,1,1,0,0,0,1,1,27,0,13,11,2016,1,16,36,0,1,5,2,4,"CR-513 W MILL RD","",228,40.75725278,-74.82267778,0,11,0,0,1,1,0,1,1,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
34,340466,1,1,0,0,0,5,5,1,0,12,11,2016,7,6,48,0,1,5,2,4,"CR-559 OCEAN HEIGHTS AVE","",75,39.36626111,-74.70318333,0,24,0,0,1,1,0,4,4,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,1
34,340467,1,1,0,0,0,1,1,31,0,29,5,2016,1,21,29,0,1,7,3,5,"CLINTON RD","SCHOOL HOUSE COVE RD",12,41.07193889,-74.45029722,0,24,0,0,3,4,0,4,2,1,0,1,0,"0000000",21,44,21,57,88,88,0,0,0,1,1
34,340468,2,2,0,1,1,2,2,1,90,3,11,2016,5,18,52,1,2,3,1,2,"US-40 N ALBANY AVE","",633,39.37134722,-74.47811944,0,8,0,0,1,1,0,1,3,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
34,340469,1,1,0,1,1,2,2,15,0,3,11,2016,5,23,8,0,2,4,1,3,"SR-47 DELSEA DR","CR-665 CATTELL RD",708,39.81353056,-75.12451667,0,9,0,0,2,3,0,1,3,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
34,340470,1,1,0,1,1,1,1,25,0,9,11,2016,4,6,13,1,2,3,1,3,"SR-79","",82,40.35340278,-74.24963056,0,8,0,0,1,1,0,1,2,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
34,340472,1,1,0,0,0,2,2,5,0,11,11,2016,6,22,42,0,2,4,2,4,"CR-645 MOUNT MISERY RD","JUNCTION RD",16,39.94676944,-74.59326111,0,42,0,0,1,1,0,4,2,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,1
34,340473,2,2,0,0,0,4,4,25,0,15,11,2016,3,14,14,0,2,5,2,3,"SR-54 PHALANX RD","",20,40.31672222,-74.131175,0,12,2,0,1,1,0,1,1,1,0,1,1,"0000000",99,99,99,99,99,99,0,0,0,1,0
34,340474,1,1,0,1,1,3,3,5,0,3,11,2016,5,17,1,1,2,3,1,2,"US-130","",432,40.047425,-74.9023,0,8,0,0,1,1,0,1,2,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
34,340475,2,2,0,0,0,2,2,31,2800,27,11,2016,1,10,14,1,2,3,4,3,"SR-511 GREENWOOD LAKE TPK","",275,41.11218611,-74.281575,0,12,2,0,1,1,0,1,1,1,0,1,0,"0000000",10,15,10,25,11,23,0,0,0,1,0
34,340476,2,2,0,0,0,2,2,23,844,5,11,2016,7,3,22,1,2,3,1,2,"US-1","CR-660 GRANDVIEW AVE W",331,40.53984167,-74.3387,0,12,6,0,2,2,0,1,3,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,1
34,340477,1,1,0,1,1,1,1,35,0,9,11,2016,4,17,43,0,2,5,4,6,"HAMILTON RD","",14,40.5069,-74.61160833,0,8,0,0,1,1,0,1,2,2,0,2,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
34,340478,2,2,0,0,0,2,2,13,2130,15,8,2016,2,21,46,0,2,7,4,6,"WILLOUGHBY ST","BRAGAW AVE",2,40.71565556,-74.21441944,0,12,99,0,3,3,0,99,2,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
34,340479,1,1,0,1,1,1,1,39,0,17,11,2016,5,18,58,0,2,5,2,4,"CR-627 CHESTNUT ST","CAROLYN RD",9,40.67468889,-74.267,0,8,0,0,3,3,0,1,2,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
34,340480,3,3,0,1,1,3,3,29,3360,22,11,2016,3,23,10,0,2,3,1,3,"SR-70","",499,40.04691944,-74.22162778,0,8,0,1,18,1,0,1,3,1,0,1,0,"0000000",99,99,99,99,88,88,0,0,0,1,0
34,340481,2,2,0,0,0,3,3,35,0,25,11,2016,6,17,44,0,2,7,3,5,"SUNNYMEAD RD","",0,40.526925,-74.61061667,0,12,2,0,1,1,0,1,2,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
34,340482,1,1,0,1,1,1,1,7,520,26,11,2016,7,19,52,0,2,4,2,4,"CR-608 BAIRD BLVD","RANDOLPH ST",6,39.93984444,-75.09160556,0,8,0,0,3,3,0,1,3,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
34,340483,2,2,0,0,0,2,2,5,2015,15,9,2016,5,11,13,0,2,4,2,4,"CR-686 HARTFORD RD","CENTERTON RD",34,39.98227778,-74.90083056,0,12,2,0,3,2,0,1,1,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
34,340484,2,2,0,0,0,3,3,35,214,12,6,2016,1,16,15,1,2,3,1,2,"US-206","LAMINGTON RD",790,40.67910833,-74.64994167,0,12,6,0,2,2,0,1,1,1,0,1,0,"0000000",16,17,16,32,16,37,0,0,0,1,0
34,340485,2,2,0,0,0,2,2,17,3040,7,9,2016,4,7,17,1,2,2,1,3,"SR-3","",84,40.79983889,-74.06565833,0,12,2,0,1,1,0,1,1,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
34,340486,2,2,0,0,0,3,3,13,938,2,9,2016,6,12,40,1,2,3,2,4,"CR-613 PASSAIC AVE","LITTLE FALLS RD",57,40.88862778,-74.27338889,0,12,6,0,2,2,0,1,1,1,0,1,0,"0000000",12,43,12,46,12,59,0,0,0,1,0
34,340487,2,2,0,0,0,2,2,7,520,2,9,2016,6,11,30,0,2,4,2,4,"CR-603  FERRY AVE","S 10TH ST",12,39.91955833,-75.10854722,0,12,6,0,2,2,0,1,1,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
34,340488,1,1,0,0,0,1,1,27,2003,30,11,2016,4,9,20,0,2,4,2,2,"US-202","",578,40.91865833,-74.34965833,0,42,0,0,1,1,0,5,1,2,0,2,0,"0000000",9,22,9,33,9,59,0,0,0,1,0
34,340489,1,1,0,1,1,1,1,7,2600,19,10,2016,4,6,31,1,2,3,2,4,"CR-534 BLACKWOOD RD","",63,39.80484722,-75.01101944,0,8,0,0,1,1,0,1,4,1,0,1,0,"0000000",6,31,6,40,6,53,0,0,0,1,0
34,340490,1,1,0,1,1,1,1,17,1520,14,10,2016,6,8,8,1,2,3,2,4,"CR-501 KENNEDY BLVD","NEPTUNE AVE",274,40.69628889,-74.09826389,0,8,0,0,2,2,0,1,1,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
34,340491,2,2,0,1,1,2,2,5,0,10,10,2016,2,6,32,1,2,3,1,3,"SR-70","",85,39.89488611,-74.93171389,0,8,0,0,1,1,0,1,3,1,0,1,0,"0000000",6,34,6,40,88,88,0,0,0,1,0
34,340492,2,2,0,0,0,2,2,5,3537,12,10,2016,4,5,44,0,2,4,4,4,"CR-635  SPRINGSIDE RD","",0,40.01518611,-74.85945278,0,12,6,0,4,1,0,1,2,1,0,1,0,"0000000",5,57,6,6,6,34,0,0,0,1,0
34,340493,1,1,0,1,1,1,1,21,3380,28,8,2016,1,2,40,1,2,3,1,3,"SR-33 MARKET ST","BARLOW CIRCLE",1,40.21810556,-74.75662778,0,8,0,0,3,2,0,1,2,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
34,340494,1,1,0,1,1,1,1,5,1824,2,10,2016,1,3,1,1,2,3,1,3,"SR-73","",282,39.93921389,-74.97247778,0,8,0,0,1,1,0,1,3,2,0,2,0,"0000000",99,99,99,99,88,88,0,0,0,1,0
34,340495,1,1,0,1,1,1,1,17,1520,13,9,2016,3,20,18,1,2,4,2,4,"CR-653","",0,40.74949167,-74.06128611,0,9,0,0,1,1,0,1,3,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
34,340496,1,1,0,1,1,1,1,13,2130,12,9,2016,2,21,0,1,2,3,2,4,"CR-510","CR-603",287,40.73623611,-74.18041389,0,9,0,0,3,4,0,1,1,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
34,340497,1,1,0,1,1,1,1,13,2130,3,9,2016,7,3,25,1,2,3,1,3,"SR-21","RAYMOND BLVD",23,40.73593333,-74.16583056,0,8,0,0,2,2,0,1,3,1,0,1,0,"0000000",2,51,2,57,3,8,0,0,0,1,0
34,340498,1,1,0,1,1,1,1,5,480,9,8,2016,3,5,2,1,2,3,1,2,"US-130","LOGAN AVE",469,40.07625556,-74.84534444,0,8,0,0,1,1,0,1,1,1,0,1,0,"0000000",5,5,5,7,5,46,0,0,0,1,0
34,340499,2,2,0,0,0,2,2,3,883,3,11,2016,5,8,14,0,2,7,4,6,"MOLNAR DR","E 54TH ST",0,40.90467222,-74.11290278,0,12,2,0,2,3,0,1,1,1,0,1,0,"0000000",99,99,99,99,88,88,0,0,0,1,0
34,340500,2,2,0,0,0,4,4,29,0,29,11,2016,3,14,39,0,2,4,2,4,"CR-614 LACEY RD","NEWARK AVE",6,39.86165,-74.21326944,0,12,6,0,2,2,0,1,1,2,0,2,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
34,340501,1,1,0,1,1,1,1,15,0,2,11,2016,4,20,38,1,2,3,1,2,"US-40 HARDING HWY","",304,39.55309444,-74.99495278,0,8,0,0,1,1,0,2,2,1,0,1,0,"0000000",99,99,99,99,88,88,0,0,0,1,0
34,340502,1,1,0,1,1,1,1,1,1105,14,11,2016,2,17,3,0,2,4,2,4,"CR-561 E JIMMIE LEEDS RD","CR-634 S PITNEY RD",15,39.46331944,-74.49403333,0,8,0,0,3,2,0,1,3,2,0,2,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
34,340503,2,1,1,1,1,1,1,17,190,11,11,2016,6,20,13,0,2,7,4,6,"32ND ST","BROADWAY",4,40.67098611,-74.11215278,0,8,0,0,3,2,0,1,3,1,0,1,0,"0000000",99,99,99,99,99,99,14,0,0,1,0
34,340504,1,1,0,0,0,2,2,31,0,19,11,2016,7,3,57,1,2,1,1,1,"I-80","",535,40.89626111,-74.25346389,0,30,0,1,19,1,0,4,3,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,1
34,340505,2,1,1,0,0,1,1,39,1700,21,9,2016,4,22,9,0,2,4,2,4,"CR-514 ELIZABETH AVE","BOWER ST",412,40.63683333,-74.24583611,0,14,0,0,3,2,0,2,1,1,0,1,0,"0000000",22,14,22,22,22,56,0,0,0,1,0
34,340506,1,1,0,1,1,1,1,1,1105,5,11,2016,7,22,50,1,2,3,1,2,"US-30 WHITE HORSE PIKE","",459,39.48369444,-74.58286944,0,8,0,0,1,1,0,1,2,1,0,1,0,"0000000",99,99,99,99,88,88,0,0,0,1,0
34,340507,2,2,0,0,0,4,4,3,1210,24,11,2016,5,13,11,1,2,2,1,3,"SR-4","",56,40.90522222,-74.03268333,0,12,1,1,18,1,0,1,1,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
34,340508,1,1,0,0,0,2,2,39,2180,29,11,2016,3,8,41,0,2,4,2,4,"CR-647 SOUTH ST","",7,40.68883333,-74.39751667,0,33,0,0,1,1,0,4,1,2,0,2,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
34,340509,1,1,0,1,1,1,1,31,0,7,11,2016,2,19,44,0,6,96,96,8,"NONE","",0,41.16297778,-74.38793333,0,8,0,0,1,1,0,98,2,1,0,1,0,"0000000",99,99,99,99,88,88,0,0,0,1,0
34,340510,1,1,0,1,1,1,1,31,2510,8,10,2016,7,22,40,0,2,5,4,6,"ROSA PARKS BLVD","",0,40.92305,-74.1589,0,8,0,0,1,1,0,1,8,98,0,98,0,"0000000",22,26,22,34,22,50,0,0,0,1,0
34,340511,2,2,0,0,0,2,2,31,3582,8,10,2016,7,19,27,0,2,5,4,6,"LINCOLN AVE","",0,41.135775,-74.35651667,0,24,0,0,1,1,0,4,3,1,0,1,0,"0000000",99,99,99,99,88,88,0,0,0,1,0
34,340512,1,1,0,0,0,1,1,21,3380,22,11,2016,3,21,51,1,2,2,1,3,"SR-29","WARREN ST RAMP",40,40.20840833,-74.76508056,0,5,0,1,3,2,0,99,9,1,0,1,0,"0000000",99,99,99,99,88,88,0,0,0,1,1
34,340513,2,2,0,0,0,1,1,19,0,29,11,2016,3,14,23,0,2,5,2,4,"CR-579","",310,40.61351944,-74.99621667,0,12,1,0,1,1,0,1,1,10,0,10,0,"0000000",14,17,14,17,15,20,0,0,0,1,0
34,340514,1,1,0,0,0,1,1,15,0,4,11,2016,6,18,55,1,2,3,1,3,"SR-42","BROOKDALE BLVD",11,39.70285278,-75.00620556,0,33,0,0,3,2,0,4,3,1,0,1,0,"0000000",18,56,19,13,19,46,0,0,0,1,0
34,340515,2,2,0,0,0,3,3,11,724,12,11,2016,7,18,9,0,2,4,2,4,"CR-553","CR-654 LUMBERTON RD",209,39.44302778,-75.17753056,0,12,6,0,2,2,0,1,3,1,0,1,0,"0000000",18,6,18,13,18,51,0,0,0,1,0
34,340517,1,1,0,0,0,1,1,21,1265,18,12,2016,1,3,30,0,2,4,2,4,"CR-535","KLOCKNER RD",19,40.24787222,-74.71179444,0,33,0,0,1,1,0,4,3,5,0,5,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
34,340518,2,2,0,0,0,2,2,27,0,9,12,2016,6,16,58,0,2,5,2,4,"CR-699","LEIGON RD",77,41.02058889,-74.51525556,0,12,2,0,3,3,0,1,2,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
34,340519,1,1,0,1,1,1,1,13,2130,1,11,2016,3,22,29,0,2,4,4,6,"18TH AVE","BERGEN ST",21,40.73023333,-74.19650278,0,8,0,0,2,2,0,1,3,1,0,1,0,"0000000",99,99,99,99,88,88,0,0,0,1,0
34,340520,1,1,0,1,1,1,1,17,1520,3,10,2016,2,4,54,1,2,3,2,4,"CR-501","ORIENT AVE",288,40.71258611,-74.08371944,0,8,0,0,3,2,0,1,4,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
34,340521,1,1,0,0,0,1,1,17,3526,16,8,2016,3,0,54,1,2,2,21,3,"SR-495 LINCOLN TUNNEL","",99998,40.76393333,-74.01204167,0,39,0,0,1,1,0,4,7,8,0,8,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
34,340522,1,1,0,1,1,1,1,27,2030,22,12,2016,5,16,17,0,2,4,4,6,"KINGS RD","",18,40.75718056,-74.41611944,0,8,0,0,1,1,0,1,1,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
34,340523,1,1,0,0,0,1,1,15,0,15,12,2016,5,0,12,1,2,3,1,3,"SR-41 HURFFVILLE RD","",0,39.78420556,-75.10155833,0,33,0,0,1,1,0,4,2,4,0,4,0,"0000000",99,99,99,99,99,99,20,0,0,1,1
34,340524,2,2,0,0,0,2,2,11,1970,5,12,2016,2,18,59,1,2,2,1,3,"SR-55","",222,39.358,-75.00403056,0,12,2,0,1,1,0,1,2,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,2,0
34,340525,2,1,1,1,1,1,1,21,1265,7,12,2016,4,3,7,1,2,1,31,1,"I-95 NJTP SNO","",578,40.17652222,-74.63063333,0,14,0,1,19,1,0,2,2,10,0,10,0,"0000000",99,99,99,99,99,99,23,0,0,1,0
34,340526,1,1,0,0,0,1,1,9,0,3,12,2016,7,20,35,0,2,5,2,4,"CR-654","",5,39.016275,-74.91900556,0,42,0,0,1,1,0,5,2,1,0,1,0,"0000000",20,40,20,42,99,99,0,0,0,1,0
34,340527,2,2,0,0,0,2,2,17,1540,9,12,2016,6,4,50,0,2,4,2,4,"CR-508 NEWARK TPK","",146,40.74887778,-74.11623333,0,12,2,0,1,1,0,1,3,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
34,340528,1,1,0,0,0,1,1,1,0,16,12,2016,6,15,7,0,1,7,3,5,"WALNUT LANE","",0,39.534025,-74.87063333,0,35,0,0,1,1,0,4,1,1,0,1,0,"0000000",99,99,99,99,88,88,0,0,0,1,0
34,340529,1,1,0,1,1,1,1,31,660,13,12,2016,3,16,56,0,2,4,2,4,"CR-624 LAKEVIEW AVE","ROSALIE AVE",12,40.87891389,-74.13673333,0,8,0,0,3,2,0,1,5,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
34,340530,1,1,0,0,0,1,1,1,851,15,12,2016,5,7,13,1,2,2,31,8,"ATLANTIC CITY EXPRESSWAY","",71,39.41118889,-74.54813889,0,33,0,1,5,1,0,4,1,1,0,1,0,"0000000",99,99,99,99,88,88,0,0,0,1,0
34,340531,1,1,0,0,0,1,1,7,0,17,12,2016,7,11,31,0,2,5,2,4,"CR-536 CHEW RD","",339,39.71992222,-74.83783333,0,42,0,0,1,1,0,4,1,12,3,3,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
34,340532,2,2,0,0,0,2,2,23,0,20,12,2016,3,4,30,1,2,3,2,4,"CR-617 RYDERS LN","",51,40.4543,-74.42460556,0,12,2,0,1,1,0,1,2,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,2,0
34,340533,1,1,0,0,0,1,1,29,0,17,12,2016,7,5,46,0,2,5,2,3,"SR-528 LAKEWOOD RD","",154,40.08558889,-74.467425,0,30,0,0,1,1,0,4,3,4,0,4,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
34,340534,1,1,0,1,1,1,1,11,3460,12,12,2016,2,20,55,0,2,5,2,4,"CR-555","",185,39.51451389,-74.99084722,0,8,0,0,1,1,0,1,2,5,0,5,0,"0000000",99,99,99,99,88,88,0,0,0,1,0
