"STATE","ST_CASE","VEH_NO","VE_FORMS","NUMOCCS","DAY","MONTH","HOUR","MINUTE","HARM_EV","MAN_COLL","UNITTYPE","HIT_RUN","REG_STAT","OWNER","MAKE","MODEL","MAK_MOD","BODY_TYP","MOD_YEAR","VIN","VIN_1","VIN_2","VIN_3","VIN_4","VIN_5","VIN_6","VIN_7","VIN_8","VIN_9","VIN_10","VIN_11","VIN_12","TOW_VEH","J_KNIFE","MCARR_I1","MCARR_I2","MCARR_ID","GVWR","V_CONFIG","CARGO_BT","HAZ_INV","HAZ_PLAC","HAZ_ID","HAZ_CNO","HAZ_REL","BUS_USE","SPEC_USE","EMER_USE","TRAV_SP","UNDERIDE","ROLLOVER","ROLINLOC","IMPACT1","DEFORMED","TOWED","M_HARM","VEH_SC1","VEH_SC2","FIRE_EXP","DR_PRES","L_STATE","DR_ZIP","L_STATUS","L_TYPE","CDL_STAT","L_ENDORS","L_COMPL","L_RESTRI","DR_HGT","DR_WGT","PREV_ACC","PREV_SUS","PREV_DWI","PREV_SPD","PREV_OTH","FIRST_MO","FIRST_YR","LAST_MO","LAST_YR","SPEEDREL","DR_SF1","DR_SF2","DR_SF3","DR_SF4","VTRAFWAY","VNUM_LAN","VSPD_LIM","VALIGN","VPROFILE","VPAVETYP","VSURCOND","VTRAFCON","VTCONT_F","P_CRASH1","P_CRASH2","P_CRASH3","PCRASH4","PCRASH5","ACC_TYPE","TRLR1VIN","TRLR2VIN","TRLR3VIN","DEATHS","DR_DRINK"
27,270283,1,2,1,18,10,12,10,12,2,1,0,93,1,85,881,85881,66,2012,"1XKADP9X9CJ2","1","X","K","A","D","P","9","X","9","C","J","2",1,1,57,"1158934","571158934",3,6,1,1,0,0,0,0,0,0,0,70,0,1,9,12,6,2,12,0,0,1,1,27,56036,6,1,6,0,3,3,70,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,70,2,6,1,1,0,0,14,12,1,1,4,50,"888888888888","777777777777","777777777777",1,0
27,270283,2,2,1,18,10,12,10,12,2,1,0,93,1,82,881,82881,66,2010,"1FUJGLDR3ALA","1","F","U","J","G","L","D","R","3","A","L","A",1,1,57,"2389092","572389092",3,6,1,1,0,0,0,0,0,0,0,60,0,1,9,12,6,2,12,0,0,1,1,27,55113,6,1,6,0,3,0,70,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,70,3,5,1,1,0,0,14,62,1,1,1,51,"888888888888","777777777777","777777777777",1,0
27,270285,1,2,1,20,10,6,54,12,2,1,0,27,2,20,421,20421,15,1997,"1GNDT13W8V22","1","G","N","D","T","1","3","W","8","V","2","2",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,12,6,2,12,0,0,0,1,27,56762,6,1,0,0,3,3,73,160,0,1,0,0,0,4,2013,4,2013,9,28,58,0,0,1,2,55,2,4,2,1,0,0,14,10,98,1,2,50,"777777777777","777777777777","777777777777",1,0
27,270285,2,2,1,20,10,6,54,12,2,1,0,27,3,87,884,87884,66,2006,"1XPFDU9X06D8","1","X","P","F","D","U","9","X","0","6","D","8",1,1,57,"229041","57229041",3,6,4,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,1,1,27,56701,6,1,6,0,3,0,74,225,0,0,0,1,0,7,2013,7,2013,0,0,0,0,0,1,2,55,3,4,2,1,0,0,14,62,99,1,1,51,"888888888888","777777777777","777777777777",0,0
27,270286,1,2,1,20,10,19,32,12,2,1,0,27,2,37,31,37031,2,2008,"2HGFG12878H5","2","H","G","F","G","1","2","8","7","8","H","5",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,12,6,2,12,0,0,0,1,27,55920,6,1,0,0,3,0,71,140,0,0,0,1,0,5,2012,5,2012,9,28,0,0,0,1,2,55,1,1,2,1,0,0,1,10,1,1,2,50,"777777777777","777777777777","777777777777",1,1
27,270286,2,2,2,20,10,19,32,12,2,1,0,27,1,12,481,12481,31,2003,"1FTRW08L43KB","1","F","T","R","W","0","8","L","4","3","K","B",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,27,55906,6,1,6,0,3,1,70,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,1,1,2,1,0,0,1,62,6,1,1,51,"777777777777","777777777777","777777777777",0,0
27,270287,1,2,1,21,10,9,33,12,2,1,0,27,1,20,4,20004,2,1998,"1G1YY22G7W51","1","G","1","Y","Y","2","2","G","7","W","5","1",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,12,6,2,12,0,0,0,1,27,55304,6,1,0,0,3,1,71,180,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,2,55,1,1,2,1,0,0,1,10,1,1,2,50,"777777777777","777777777777","777777777777",1,0
27,270287,2,2,1,21,10,9,33,12,2,1,0,27,3,84,884,84884,63,2007,"1HTWYAHT77J4","1","H","T","W","Y","A","H","T","7","7","J","4",0,0,57,"607349","57607349",3,2,3,1,0,0,0,0,0,0,0,998,0,9,5,12,6,2,12,0,0,0,1,27,55006,6,1,6,0,3,0,70,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,1,1,2,1,0,0,1,62,7,1,1,51,"777777777777","777777777777","777777777777",0,0
27,270288,1,2,2,21,10,14,44,12,6,1,0,27,2,63,37,63037,6,2014,"KNDJX3A55E71","K","N","D","J","X","3","A","5","5","E","7","1",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,27,55024,6,1,0,0,3,3,63,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,65,1,1,2,1,0,0,1,62,99,1,1,66,"777777777777","777777777777","777777777777",0,0
27,270288,2,2,5,21,10,14,44,12,6,1,0,27,2,49,32,49032,4,1999,"1NXBR12E5XZ1","1","N","X","B","R","1","2","E","5","X","Z","1",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,70,0,0,0,8,6,2,12,0,0,0,1,27,55901,6,7,0,0,3,0,68,140,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,2,65,1,1,2,1,0,0,1,6,7,4,4,66,"777777777777","777777777777","777777777777",1,0
27,270289,1,3,1,22,10,10,24,12,6,1,0,27,1,23,402,23402,14,2014,"2GKFLWE38E61","2","G","K","F","L","W","E","3","8","E","6","1",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,27,55960,6,1,0,0,3,1,64,170,0,0,0,0,0,0,0,0,0,0,39,0,0,0,1,2,55,1,1,2,1,20,3,1,17,1,1,1,86,"777777777777","777777777777","777777777777",0,0
27,270289,2,3,2,22,10,10,24,12,6,1,0,27,1,49,40,49040,4,2012,"4T1BD1FK1CU0","4","T","1","B","D","1","F","K","1","C","U","0",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,4,6,2,12,0,0,0,1,27,55927,6,1,0,0,3,1,74,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,1,1,2,1,0,0,1,66,1,1,1,87,"777777777777","777777777777","777777777777",1,0
27,270289,3,3,4,22,10,10,24,12,6,1,0,27,1,12,24,12024,6,2010,"2FMDK3GC6ABB","2","F","M","D","K","3","G","C","6","A","B","B",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,27,55337,6,1,0,0,3,1,64,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,55,1,1,2,1,0,0,1,62,99,1,1,98,"777777777777","777777777777","777777777777",0,0
27,270290,1,1,1,23,10,18,53,35,0,1,0,27,1,20,481,20481,31,2000,"2GCEK19V5Y13","2","G","C","E","K","1","9","V","5","Y","1","3",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,70,0,1,5,12,6,2,1,0,0,0,1,27,56150,6,1,0,0,3,2,72,185,0,0,0,0,0,0,0,0,0,4,58,74,0,0,1,2,55,1,1,4,98,0,0,1,6,98,2,4,2,"777777777777","777777777777","777777777777",1,1
27,270292,1,1,1,26,10,5,55,8,0,1,1,99,9,99,499,99499,19,9999,"999999999999","9","9","9","9","9","9","9","9","9","9","9","9",9,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,99,99,9,999,0,0,0,12,9,9,8,0,0,0,1,99,99999,9,9,99,9,9,9,999,999,99,99,99,99,99,99,9999,99,9999,9,99,99,99,99,1,2,30,1,1,8,2,2,3,99,80,99,9,9,13,"777777777777","777777777777","777777777777",0,0
27,270293,1,1,1,26,10,18,47,8,0,1,1,27,2,6,441,6441,20,2000,"1C4GT64L2YB5","1","C","4","G","T","6","4","L","2","Y","B","5",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,4,5,8,0,0,0,1,27,55763,4,1,0,0,2,0,72,195,0,1,1,0,0,4,2014,2,2015,9,36,0,0,0,1,4,30,1,1,2,2,0,0,1,80,99,9,1,13,"777777777777","777777777777","777777777777",0,0
27,270295,1,1,2,29,10,4,0,59,0,1,0,27,2,22,20,22020,4,1998,"1G2WP52K6WF2","1","G","2","W","P","5","2","K","6","W","F","2",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,55,0,1,9,12,6,2,1,0,0,0,1,27,55107,3,1,0,0,2,0,66,180,0,0,0,0,0,0,0,0,0,9,36,0,0,0,1,2,55,3,1,2,1,0,0,14,13,99,1,4,1,"777777777777","777777777777","777777777777",1,1
27,270296,1,1,1,26,10,17,19,34,0,1,0,27,1,18,401,18401,14,2004,"3G5DA03EX4S5","3","G","5","D","A","0","3","E","X","4","S","5",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,998,0,1,6,14,6,2,1,0,0,0,1,27,55303,6,1,0,0,3,1,61,175,0,0,0,0,0,0,0,0,0,0,99,99,99,99,8,1,30,1,1,8,2,0,0,1,12,99,1,4,6,"777777777777","777777777777","777777777777",1,0
27,270297,1,2,1,30,10,9,7,12,6,1,0,27,1,7,472,7472,31,2000,"1B7GG22N9YS5","1","B","7","G","G","2","2","N","9","Y","S","5",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,25,0,0,0,2,6,2,12,0,0,0,1,27,56446,6,1,6,0,3,0,70,180,0,0,0,0,0,0,0,0,0,0,39,0,0,0,1,2,55,1,1,2,2,20,3,1,17,1,1,1,87,"777777777777","777777777777","777777777777",1,0
27,270297,2,2,1,30,10,9,7,12,6,1,0,93,3,84,884,84884,66,2012,"3HSDHSJR9CN5","3","H","S","D","H","S","J","R","9","C","N","5",1,1,57,"00148192","5700148192",3,6,1,1,0,0,0,0,0,0,0,999,0,2,5,12,6,2,12,0,0,0,1,27,55427,6,1,6,0,3,1,74,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,60,1,1,2,2,0,0,1,66,7,1,1,86,"888888888888","777777777777","777777777777",0,0
27,270298,1,1,2,30,10,19,24,8,0,1,0,27,2,6,441,6441,20,2003,"2C4GP44L23R1","2","C","4","G","P","4","4","L","2","3","R","1",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,4,3,8,0,0,0,1,51,56187,6,1,0,0,3,0,66,165,0,0,0,1,0,8,2015,8,2015,9,0,0,0,0,2,2,35,1,1,8,1,0,0,1,80,6,1,1,13,"777777777777","777777777777","777777777777",0,0
27,270299,1,1,1,31,10,5,26,8,0,1,0,27,1,7,442,7442,20,1989,"2B4FK45KXKR3","2","B","4","F","K","4","5","K","X","K","R","3",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,25,0,0,0,12,2,5,8,0,0,0,1,27,56215,6,1,0,0,3,1,66,130,2,0,0,0,2,10,2012,5,2014,0,0,0,0,0,5,3,30,3,1,8,1,0,0,14,80,1,1,1,13,"777777777777","777777777777","777777777777",0,0
27,270300,1,1,2,2,11,14,20,8,0,1,0,27,1,49,472,49472,40,2002,"5TEVL52N72Z0","5","T","E","V","L","5","2","N","7","2","Z","0",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,2,5,8,0,0,0,1,27,55117,6,1,0,0,3,3,62,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,30,1,5,8,1,0,0,1,80,1,1,1,13,"777777777777","777777777777","777777777777",0,0
27,270302,1,2,1,3,11,16,15,12,2,1,0,27,1,49,32,49032,4,2010,"1NXBU4EE2AZ3","1","N","X","B","U","4","E","E","2","A","Z","3",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,27,55057,6,1,0,0,3,0,68,216,0,0,0,0,0,0,0,0,0,9,28,0,0,0,1,2,55,1,1,2,1,0,0,1,10,1,1,2,50,"777777777777","777777777777","777777777777",1,1
27,270302,2,2,1,3,11,16,15,12,2,1,0,27,1,12,23,12023,4,2016,"3FA6P0H79GR2","3","F","A","6","P","0","H","7","9","G","R","2",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,27,55046,6,1,0,0,3,1,70,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,1,1,2,1,0,0,1,62,99,1,1,51,"777777777777","777777777777","777777777777",0,0
27,270303,1,2,1,2,11,17,43,12,6,1,0,27,2,20,481,20481,31,1996,"2GCEK19R9T12","2","G","C","E","K","1","9","R","9","T","1","2",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,27,56037,6,2,0,0,3,0,73,260,0,0,0,0,0,0,0,0,0,9,39,38,0,0,1,2,55,1,1,2,1,20,3,1,17,1,1,1,88,"777777777777","777777777777","777777777777",0,0
27,270303,2,2,1,2,11,17,43,12,6,1,0,27,1,35,50,35050,4,2012,"3N1CN7AP9CL8","3","N","1","C","N","7","A","P","9","C","L","8",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,62,6,2,12,0,0,0,1,27,56037,6,1,0,0,3,1,67,140,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,2,55,1,1,2,1,0,0,1,66,1,1,1,89,"777777777777","777777777777","777777777777",1,0
27,270304,1,2,1,4,11,18,57,46,0,1,0,27,1,20,37,20037,4,2005,"1G1ZT54865F2","1","G","1","Z","T","5","4","8","6","5","F","2",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,46,0,0,0,1,27,56310,6,1,0,0,3,0,68,300,0,1,0,0,1,5,2012,6,2015,9,36,39,0,0,2,3,60,1,6,2,1,3,3,1,13,1,1,4,1,"777777777777","777777777777","777777777777",1,0
27,270304,2,2,1,4,11,18,57,46,0,1,0,27,1,23,481,23481,31,2015,"3GTU2UECXFG2","3","G","T","U","2","U","E","C","X","F","G","2",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,2,5,12,0,0,0,1,27,56374,6,1,0,0,3,1,65,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,60,1,6,2,1,3,3,5,66,1,1,1,98,"777777777777","777777777777","777777777777",0,0
27,270305,1,2,1,6,11,16,36,12,2,1,0,27,1,7,482,7482,31,1997,"3B7KF23D1VM5","3","B","7","K","F","2","3","D","1","V","M","5",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,27,56267,6,1,0,0,3,0,70,165,1,0,0,1,2,8,2012,3,2016,0,28,6,0,0,1,2,55,1,1,2,1,0,0,1,10,1,1,2,50,"777777777777","777777777777","777777777777",0,0
27,270305,2,2,3,6,11,16,36,12,2,1,0,27,2,20,481,20481,31,2003,"1GCGK13U23F2","1","G","C","G","K","1","3","U","2","3","F","2",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,27,56244,6,2,0,0,3,0,70,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,1,1,2,1,0,0,1,62,98,1,1,51,"777777777777","777777777777","777777777777",1,0
27,270306,1,2,1,8,11,7,18,12,6,1,0,27,1,20,481,20481,31,2005,"1GCHK23295F9","1","G","C","H","K","2","3","2","9","5","F","9",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,27,56039,6,1,0,0,3,0,76,240,0,0,0,0,0,0,0,0,0,0,38,0,0,0,1,2,55,1,1,8,1,21,3,1,17,1,1,1,86,"777777777777","777777777777","777777777777",0,0
27,270306,2,2,3,8,11,7,18,12,6,1,0,27,1,2,405,2405,14,2004,"1J4GL48K94W1","1","J","4","G","L","4","8","K","9","4","W","1",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,81,6,2,12,0,0,0,1,27,56031,0,0,0,0,0,0,999,999,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,2,55,1,1,8,98,0,0,1,66,1,1,1,87,"777777777777","777777777777","777777777777",1,0
27,270307,1,2,1,8,11,14,10,12,2,1,0,27,1,20,404,20404,14,2014,"2GNALCEK2E63","2","G","N","A","L","C","E","K","2","E","6","3",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,12,6,2,12,0,0,0,1,27,55057,6,1,0,0,3,0,68,163,0,0,0,0,0,0,0,0,0,9,4,0,0,0,1,2,55,1,1,8,1,0,0,1,10,1,1,2,50,"777777777777","777777777777","777777777777",1,0
27,270307,2,2,1,8,11,14,10,12,2,1,0,27,1,12,422,12422,15,2003,"1FMFU18L73LB","1","F","M","F","U","1","8","L","7","3","L","B",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,27,55021,6,1,0,0,3,1,70,175,0,0,0,0,1,9,2015,9,2015,0,0,0,0,0,1,2,55,1,1,8,1,0,0,1,62,1,1,1,51,"777777777777","777777777777","777777777777",0,0
27,270308,1,1,3,8,11,19,19,43,0,1,0,27,1,20,19,20019,4,1993,"1G1LT53T6PY1","1","G","1","L","T","5","3","T","6","P","Y","1",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,6,2,10,0,0,0,1,27,55362,6,1,0,0,3,0,70,162,1,0,1,1,0,12,2012,12,2014,3,99,99,99,99,2,2,98,3,1,8,1,65,3,14,90,1,1,1,12,"777777777777","777777777777","777777777777",1,0
27,270309,1,1,99,8,11,23,7,8,0,1,1,99,9,99,399,99399,9,9999,"999999999999","9","9","9","9","9","9","9","9","9","9","9","9",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,99,0,999,0,0,0,12,9,5,8,99,99,0,1,99,99999,9,9,99,9,9,9,999,999,99,99,99,99,99,99,9999,99,9999,9,39,0,0,0,3,2,45,1,1,8,1,3,3,1,80,99,1,1,13,"777777777777","777777777777","777777777777",0,0
27,270310,1,1,1,9,10,13,59,8,0,1,0,27,1,7,482,7482,31,2004,"1D7HU18D84S5","1","D","7","H","U","1","8","D","8","4","S","5",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,2,3,8,0,0,0,1,27,56358,6,1,0,0,3,1,68,105,0,0,0,0,0,0,0,0,0,0,38,0,0,0,1,2,30,1,6,8,1,20,3,11,80,99,1,1,13,"777777777777","777777777777","777777777777",0,0
27,270311,1,2,2,6,10,10,52,12,6,1,0,38,1,49,40,49040,4,2004,"4T1BE32K54U9","4","T","1","B","E","3","2","K","5","4","U","9",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,3,6,2,12,0,0,0,1,38,58201,6,1,0,0,3,1,71,200,0,0,0,0,0,0,0,0,0,0,38,0,0,0,1,2,55,1,1,2,1,20,3,1,17,99,1,1,87,"777777777777","777777777777","777777777777",1,0
27,270311,2,2,1,6,10,10,52,12,6,1,0,27,1,20,481,20481,31,2010,"1GCSKSE37AZ2","1","G","C","S","K","S","E","3","7","A","Z","2",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,27,56762,6,1,6,0,3,1,66,245,0,0,0,1,0,6,2016,6,2016,0,0,0,0,0,1,2,55,1,1,2,1,0,0,1,66,9,9,1,86,"777777777777","777777777777","777777777777",0,0
27,270312,1,2,1,12,11,2,31,12,2,1,0,46,1,20,481,20481,31,2000,"1GCEK19TXYE3","1","G","C","E","K","1","9","T","X","Y","E","3",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,1,9,12,6,2,12,0,0,0,1,46,57006,6,1,0,0,3,0,70,210,0,2,0,0,1,11,2015,11,2015,9,36,28,0,0,1,2,60,1,1,2,1,0,0,1,10,1,1,2,50,"777777777777","777777777777","777777777777",0,1
27,270312,2,2,2,12,11,2,31,12,2,1,0,46,1,12,3,12003,2,2005,"1ZVFT80N0551","1","Z","V","F","T","8","0","N","0","5","5","1",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,6,2,12,0,0,0,1,46,57105,6,1,0,0,3,1,67,127,2,0,0,0,2,8,2012,10,2013,9,0,0,0,0,1,2,60,1,1,2,1,0,0,1,62,1,1,1,51,"777777777777","777777777777","777777777777",1,0
27,270313,1,2,1,14,11,11,7,12,6,1,0,27,1,6,441,6441,20,2005,"1C4GP45R15B3","1","C","4","G","P","4","5","R","1","5","B","3",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,27,56377,6,1,0,0,3,1,66,172,1,0,0,0,0,10,2015,10,2015,9,0,0,0,0,2,4,60,1,1,1,1,3,3,1,66,99,1,1,88,"777777777777","777777777777","777777777777",0,0
27,270313,2,2,1,14,11,11,7,12,6,1,0,27,1,20,2,20002,4,2004,"2G1WF52E3493","2","G","1","W","F","5","2","E","3","4","9","3",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,9,6,2,12,0,0,0,1,27,56379,6,1,0,0,3,1,70,189,0,0,0,0,0,0,0,0,0,9,39,0,0,0,2,3,60,1,1,1,1,3,3,1,17,1,1,1,89,"777777777777","777777777777","777777777777",1,0
27,270314,1,2,1,15,11,5,37,12,2,1,0,27,2,20,481,20481,31,2002,"1GCEK19T12E1","1","G","C","E","K","1","9","T","1","2","E","1",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,27,55940,6,1,0,0,3,1,71,145,0,0,0,2,0,11,2014,1,2016,4,36,35,0,0,1,3,55,1,1,2,2,0,0,6,54,98,1,2,52,"777777777777","777777777777","777777777777",0,0
27,270314,2,2,1,15,11,5,37,12,2,1,0,27,1,12,37,12037,4,2014,"1FADP3F23EL4","1","F","A","D","P","3","F","2","3","E","L","4",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,12,6,2,12,0,0,0,1,27,55927,6,1,0,0,3,1,70,200,1,0,0,1,1,6,2012,7,2016,3,0,0,0,0,1,3,55,1,1,2,2,0,0,1,54,7,1,2,52,"777777777777","777777777777","777777777777",1,0
27,270315,1,2,1,31,10,16,44,12,2,1,0,27,3,12,881,12881,61,2016,"1FD8X3G65GEC","1","F","D","8","X","3","G","6","5","G","E","C",0,0,57,"1095597","571095597",2,1,97,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,27,55313,6,1,0,0,3,0,74,180,0,0,0,1,1,6,2014,9,2016,9,28,0,0,0,1,2,55,2,1,2,2,0,0,1,10,1,1,2,50,"777777777777","777777777777","777777777777",0,0
27,270315,2,2,1,31,10,16,44,12,2,1,0,27,1,12,444,12444,20,2010,"NM0LS7BN8AT0","N","M","0","L","S","7","B","N","8","A","T","0",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,27,55025,6,1,0,0,3,1,72,210,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,2,55,3,1,2,2,0,0,14,62,1,1,1,51,"777777777777","777777777777","777777777777",1,1
27,270316,1,1,1,16,11,20,40,8,0,1,0,27,1,98,706,98706,82,2014,"2BXNBDD1XEV0","2","B","X","N","B","D","D","1","X","E","V","0",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,2,3,8,0,0,0,1,27,55429,6,1,6,0,3,0,71,190,1,0,0,0,0,7,2014,7,2014,0,0,0,0,0,2,3,40,1,1,8,1,3,3,1,80,98,1,1,13,"777777777777","777777777777","777777777777",0,0
27,270317,1,1,1,17,11,20,8,52,0,1,0,27,2,32,43,32043,4,2006,"WAUAF78E56A0","W","A","U","A","F","7","8","E","5","6","A","0",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,90,0,0,0,12,6,2,21,0,0,1,1,27,55123,6,1,0,0,3,0,73,190,1,0,0,0,0,2,2014,2,2014,3,36,0,0,0,2,2,65,1,6,1,1,0,0,1,12,1,1,4,6,"777777777777","777777777777","777777777777",1,0
27,270318,1,1,2,18,11,4,38,5,0,1,1,27,2,72,706,72706,80,1993,"1HD1DPL12PY5","1","H","D","1","D","P","L","1","2","P","Y","5",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,70,0,0,0,0,0,5,5,0,0,0,1,27,55104,6,1,0,0,3,0,73,165,0,1,0,1,2,1,2014,8,2015,0,91,0,0,0,3,3,70,3,1,1,1,0,0,14,5,1,1,1,0,"777777777777","777777777777","777777777777",1,1
27,270319,1,1,1,18,11,5,51,8,0,1,0,27,1,49,32,49032,4,2009,"1NXBU40EX9Z0","1","N","X","B","U","4","0","E","X","9","Z","0",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,2,4,5,8,0,0,0,1,27,55804,6,1,0,0,3,0,70,220,0,1,1,0,0,1,2012,2,2012,0,0,0,0,0,4,2,30,1,1,8,2,3,3,1,80,1,1,1,13,"777777777777","777777777777","777777777777",0,0
27,270320,1,2,3,18,11,6,17,12,6,1,0,48,1,49,482,49482,31,2014,"5TFAW5F13EX3","5","T","F","A","W","5","F","1","3","E","X","3",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,3,6,2,12,0,0,0,1,27,56131,6,1,0,0,3,0,60,135,0,0,0,0,0,0,0,0,0,4,28,0,0,0,1,2,60,1,1,2,4,0,0,1,6,16,4,2,66,"777777777777","777777777777","777777777777",1,0
27,270320,2,2,1,18,11,6,17,12,6,1,0,18,3,82,881,82881,62,2013,"1FVACWDT2DDB","1","F","V","A","C","W","D","T","2","D","D","B",0,0,57,"327574","57327574",2,1,1,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,27,55119,6,1,6,0,3,1,64,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,60,1,1,2,4,0,0,1,62,99,1,1,66,"777777777777","777777777777","777777777777",0,0
